Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance,Acceleration,v^2 (m^2/s^4),F_lost (N)
2023-07-22 14:38:43.562,10600,74.16666666666667,7,100,False,12,car,14.919,0 days 00:52:56.527000,943.1480555555556,4.861111111111114,5500.694444444445,2272.3873508114825
2023-07-22 14:38:43.762,10730,75.27777777777777,7,100,False,12,car,15.119,0 days 00:52:56.727000,958.2036111111112,4.861111111111114,5666.743827160493,2255.5031091430897
2023-07-22 14:38:43.962,10811,76.11111111111111,7,100,False,12,car,15.319,0 days 00:52:56.927000,973.4258333333335,4.083994708994695,5792.901234567902,2878.603199417615
2023-07-22 14:38:44.242,10958,77.22222222222221,7,100,False,12,car,15.599,0 days 00:52:57.207000,995.0480555555556,2.5214947089946946,5963.271604938271,4169.292175994837
2023-07-22 14:38:44.562,10614,77.5,7,6,False,12,car,15.919,0 days 00:52:57.527000,1019.8480555555557,-13.585692450823949,6006.25,17319.93263611936
2023-07-22 14:39:44.682,11468,61.94444444444444,5,100,False,14,car,76.039,0 days 00:53:57.647000,4227.799444444447,7.495590828924094,3837.114197530864,1948.5944625759612
2023-07-22 14:39:44.882,11818,63.33333333333333,5,100,False,14,car,76.239,0 days 00:53:57.847000,4240.466111111113,7.638888888889085,4011.1111111111104,1894.3677822220607
2023-07-22 14:39:45.082,11362,65.0,5,100,False,12,car,76.439,0 days 00:53:58.047000,4253.466111111113,7.623389012267694,4225.0,1386.4994664844799
2023-07-22 14:39:45.283,10660,66.38888888888889,5,100,False,12,car,76.64,0 days 00:53:58.248000,4266.810277777779,7.895775240449012,4407.484567901234,532.4074776239722
2023-07-22 14:39:45.443,10940,67.77777777777777,6,100,False,12,car,76.8,0 days 00:53:58.408000,4277.654722222223,6.134259259259437,4593.827160493826,2031.5701197327007
2023-07-22 14:39:45.683,11147,68.33333333333333,6,100,False,12,car,77.04,0 days 00:53:58.648000,4294.054722222223,5.59764309764347,4669.444444444443,2552.7323294437247
2023-07-22 14:39:45.883,11298,70.0,6,100,False,12,car,77.24,0 days 00:53:58.848000,4308.054722222223,6.597222222222314,4900.0,1646.8767955554795
2023-07-22 14:39:46.043,11416,70.83333333333333,6,100,False,12,car,77.4,0 days 00:53:59.008000,4319.388055555556,5.439814814814667,5017.36111111111,2597.245265115592
2023-07-22 14:39:46.283,11582,72.22222222222221,6,100,False,12,car,77.64,0 days 00:53:59.248000,4336.72138888889,4.903198653198729,5216.049382716048,3007.292795998902
2023-07-22 14:39:46.483,11670,73.05555555555556,6,100,False,12,car,77.84,0 days 00:53:59.448000,4351.332500000001,4.1666666666666545,5337.114197530865,3591.045979214205
2023-07-22 14:09:18.999,10610,73.88888888888889,6,100,False,12,car,0.0,0 days 00:23:31.964000,5.2461111111111105,1.9841269841269895,5459.567901234567,4689.967586633245
2023-07-22 14:09:19.279,10740,74.44444444444444,7,100,False,12,car,0.28,0 days 00:23:32.244000,26.090555555555554,4.877645502645521,5541.975308641975,2318.120435789292
2023-07-22 14:09:19.479,10793,75.83333333333333,7,100,False,12,car,0.48,0 days 00:23:32.444000,41.257222222222225,4.877645502645464,5750.694444444443,2232.359118078991
2023-07-22 14:09:19.759,10851,76.38888888888889,7,100,False,12,car,0.76,0 days 00:23:32.724000,62.64611111111111,2.931096681096733,5835.262345679012,3835.822713816985
