Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Acceleration,F_dissipated (N),v^2 (m^2/s^4)
2023-05-06 20:39:27.285,10645,82.77777777777777,8,100,False,8,car,67.641,0 days 00:54:26.299000,0.8293721529015698,6233.744678659203,6852.160493827159
2023-05-06 20:28:12.243,10533,82.22222222222221,8,100,False,8,car,34.36,0 days 00:43:11.257000,1.2836700336699778,5841.5631904632355,6760.493827160492
2023-05-06 20:28:12.643,10567,82.22222222222221,8,100,False,8,car,34.76,0 days 00:43:11.657000,0.3472222222221717,6617.595570570611,6760.493827160492
2023-05-06 20:28:12.883,10612,83.05555555555556,8,100,False,8,car,35.0,0 days 00:43:11.897000,2.327533577533586,4983.320085470078,6898.225308641976
2023-05-06 20:28:13.163,10677,83.33333333333333,8,100,False,8,car,35.28,0 days 00:43:12.177000,0.9920634920634939,6077.376888888888,6944.444444444443
2023-05-06 20:28:13.443,10720,83.61111111111111,8,100,False,8,car,35.56,0 days 00:43:12.457000,1.223544973544989,5895.790482342794,6990.817901234568
2023-05-06 20:28:13.643,10723,83.88888888888889,8,100,False,8,car,35.76,0 days 00:43:12.657000,0.7575757575757791,6250.030985350173,7037.3456790123455
2023-05-06 20:28:13.883,10743,83.88888888888889,8,100,False,8,car,36.0,0 days 00:43:12.897000,0.5787037037036953,6406.817690703956,7037.3456790123455
2023-05-06 20:28:45.683,10637,82.5,8,100,False,8,car,67.8,0 days 00:43:44.697000,2.7006172839506775,4745.425308641927,6806.25
2023-05-06 20:28:46.043,10753,83.05555555555556,8,100,False,8,car,68.16,0 days 00:43:45.057000,1.9290123456789914,5395.237369420719,6898.225308641976
2023-07-08 14:09:17.315,10630,83.33333333333333,8,99,False,9,car,26.8,0 days 00:24:17.312000,1.3736263736263652,5739.950769230776,6944.444444444443
2023-07-08 14:09:17.555,10670,83.33333333333333,8,99,False,9,car,27.04,0 days 00:24:17.552000,0.9157509157508912,6134.300512820533,6944.444444444443
2023-07-08 14:09:17.835,10716,83.88888888888889,8,99,False,9,car,27.32,0 days 00:24:17.832000,0.9920634920634939,6056.790213392199,7037.3456790123455
2023-07-08 14:09:18.115,10758,83.88888888888889,8,99,False,9,car,27.6,0 days 00:24:18.112000,1.104797979798036,5992.907824938078,7037.3456790123455
2023-07-08 14:09:18.275,10779,84.16666666666667,8,99,False,9,car,27.76,0 days 00:24:18.272000,1.157407407407419,5941.233571690493,7084.027777777778
2023-07-08 14:10:01.194,10571,82.22222222222221,8,99,False,9,car,70.679,0 days 00:25:01.191000,0.6944444444444287,6340.692492492506,6760.493827160492
2023-07-08 14:10:01.714,10536,82.22222222222221,8,99,False,9,car,71.199,0 days 00:25:01.711000,0.8547008547008659,6188.841487641479,6760.493827160492
2023-07-08 14:10:01.914,10570,82.5,8,99,False,9,car,71.399,0 days 00:25:01.911000,0.8101851851852047,6223.639309764294,6806.25
2023-07-08 14:10:02.194,10592,82.5,8,99,False,9,car,71.679,0 days 00:25:02.191000,0.24461420670391476,6693.235058552842,6806.25
2023-07-08 14:10:02.635,10620,82.77777777777777,8,99,False,9,car,72.12,0 days 00:25:02.632000,0.9714952223343403,6103.127554074548,6852.160493827159
2023-07-08 14:10:02.875,10589,83.05555555555556,8,99,False,9,car,72.36,0 days 00:25:02.872000,0.4629629629630472,6469.4378917378235,6898.225308641976
2023-07-08 14:54:28.323,10544,82.77777777777777,8,100,False,9,car,25.64,0 days 01:09:28.320000,2.6041666666666856,4739.5545581655315,6852.160493827159
2023-07-08 14:54:28.643,10599,83.05555555555556,8,100,False,9,car,25.96,0 days 01:09:28.640000,1.033399470899468,6016.698041310543,6898.225308641976
2023-07-08 14:54:28.883,10703,83.33333333333333,8,100,False,9,car,26.2,0 days 01:09:28.880000,1.157407407407419,5961.019037037028,6944.444444444443
2023-07-08 14:54:29.123,10671,83.61111111111111,8,100,False,9,car,26.44,0 days 01:09:29.120000,1.4054232804233067,5717.927282515052,6990.817901234568
2023-07-08 14:54:29.443,10748,84.16666666666667,8,100,False,9,car,26.76,0 days 01:09:29.440000,0.5787037037036953,6387.323716538328,7084.027777777778
2023-07-08 14:54:29.843,10828,84.16666666666667,8,100,False,9,car,27.16,0 days 01:09:29.840000,0.7575757575757223,6294.341614161443,7084.027777777778
2023-07-08 14:54:30.043,10800,84.44444444444444,8,100,False,9,car,27.36,0 days 01:09:30.040000,0.810185185185162,6211.48513645226,7130.864197530864
2023-07-08 14:54:54.723,10593,82.22222222222221,8,100,False,9,car,52.04,0 days 01:09:54.720000,1.7390289449112686,5514.161429076159,6760.493827160492
2023-07-08 14:54:55.003,10530,82.77777777777777,8,100,False,9,car,52.32,0 days 01:09:55,1.453648589065267,5656.645100567562,6852.160493827159
2023-07-08 14:54:55.363,10543,83.05555555555556,8,100,False,9,car,52.68,0 days 01:09:55.360000,0.7350552306692748,6220.680539311234,6898.225308641976
2023-07-08 14:54:56.243,10701,83.33333333333333,8,100,False,9,car,53.56,0 days 01:09:56.240000,0.6613756613756294,6359.036592592619,6944.444444444443
2023-07-08 14:54:56.563,10699,83.33333333333333,8,100,False,9,car,53.88,0 days 01:09:56.560000,5.684341886080802e-14,6890.155999999956,6944.444444444443
2023-07-08 14:54:56.723,10716,83.33333333333333,8,100,False,9,car,54.04,0 days 01:09:56.720000,0.6172839506172636,6404.190419753103,6944.444444444443
2023-07-08 14:54:56.923,10723,83.61111111111111,8,100,False,9,car,54.24,0 days 01:09:56.920000,0.6172839506173204,6385.756187194917,6990.817901234568
2023-07-08 14:54:57.403,10758,83.61111111111111,8,100,False,9,car,54.72,0 days 01:09:57.400000,0.8547008547008659,6217.100695686733,6990.817901234568
2023-07-08 14:55:09.963,10520,81.94444444444444,8,100,False,9,car,67.28,0 days 01:10:09.960000,1.8262987012986969,5419.538020030821,6714.891975308642
2023-07-08 14:55:10.243,10578,82.5,8,100,False,9,car,67.56,0 days 01:10:10.240000,1.4580327080326896,5707.326094276109,6806.25
2023-07-08 14:55:10.683,10590,82.77777777777777,8,100,False,9,car,68.0,0 days 01:10:10.680000,0.8517716851050352,6180.055337114608,6852.160493827159
2023-07-08 14:55:10.963,10650,83.05555555555556,8,100,False,9,car,68.28,0 days 01:10:10.960000,0.9341931216931414,6129.512998575482,6898.225308641976
2023-07-08 14:55:11.283,10661,83.33333333333333,8,100,False,9,car,68.6,0 days 01:10:11.280000,1.1885683760683605,5908.886457264971,6944.444444444443
2023-07-08 14:55:11.483,10682,83.61111111111111,8,100,False,9,car,68.8,0 days 01:10:11.480000,0.9548611111111782,6087.690293927593,6990.817901234568
2023-07-08 14:55:12.683,10692,83.61111111111111,8,100,False,9,car,70.0,0 days 01:10:12.680000,1.0658141036401503e-13,6862.77209302317,6990.817901234568
2023-07-28 15:50:13.918,10768,83.61111111111111,8,100,False,9,car,16.48,0 days 01:05:13.898000,3.20767195767192,4329.377562446196,6990.817901234568
2023-07-28 15:50:14.198,10838,84.44444444444444,8,100,False,9,car,16.76,0 days 01:05:14.178000,2.9761904761904248,4492.000877193024,7130.864197530864
2023-07-28 15:50:14.478,10912,85.27777777777777,8,100,False,9,car,17.04,0 days 01:05:14.458000,1.9968457468457643,5259.634939261474,7272.299382716048
2023-07-28 15:50:14.718,11003,85.55555555555556,8,100,False,9,car,17.28,0 days 01:05:14.698000,1.542994063116538,5659.7715973730055,7319.753086419753
2023-07-28 15:50:14.997,11059,86.11111111111111,8,100,False,9,car,17.559,0 days 01:05:14.977000,2.2767259367630146,5059.489814454159,7415.123456790124
2023-07-28 15:50:15.317,11108,86.94444444444444,8,100,False,9,car,17.879,0 days 01:05:15.297000,0.8680555555555998,6157.654894391161,7559.336419753086
2023-07-28 15:50:15.477,11157,86.94444444444444,8,100,False,9,car,18.039,0 days 01:05:15.457000,1.234567901234584,5892.857823531719,7559.336419753086
2023-07-28 15:50:15.677,11193,87.5,8,100,False,9,car,18.239,0 days 01:05:15.657000,1.3755341880341803,5757.734978632485,7656.25
2023-07-28 15:50:19.958,10543,82.5,8,100,False,9,car,22.52,0 days 01:05:19.938000,0.7936507936508406,6219.38585858582,6806.25
2023-07-28 15:50:20.118,10572,82.5,8,100,False,9,car,22.68,0 days 01:05:20.098000,0.5787037037036953,6411.282912457919,6806.25
2023-07-28 15:50:20.438,10669,83.05555555555556,8,100,False,9,car,23.0,0 days 01:05:20.418000,1.7361111111111143,5496.245940170938,6898.225308641976
2023-07-28 15:50:20.758,10773,83.61111111111111,8,100,False,9,car,23.32,0 days 01:05:20.738000,1.868386243386226,5410.711864771762,6990.817901234568
2023-07-28 15:50:21.038,10842,84.16666666666667,8,100,False,9,car,23.6,0 days 01:05:21.018000,2.1288029100528973,5199.430489090586,7084.027777777778
2023-07-28 15:50:21.398,10913,85.0,8,100,False,9,car,23.96,0 days 01:05:21.378000,1.5491981586897907,5643.0641097057,7225.0
2023-07-28 15:50:21.717,10959,85.27777777777777,8,100,False,9,car,24.279,0 days 01:05:21.697000,0.9353685127964297,6143.701962834054,7272.299382716048
2023-07-28 15:50:21.997,11016,85.55555555555556,8,100,False,9,car,24.559,0 days 01:05:21.977000,0.8517716851050352,6224.36015712681,7319.753086419753
2023-07-28 15:50:22.437,11077,85.83333333333333,8,99,False,9,car,24.999,0 days 01:05:22.417000,2.107007575757507,5229.672493748218,7367.36111111111
2023-07-28 15:50:22.637,11078,86.38888888888889,8,100,False,9,car,25.199,0 days 01:05:22.617000,2.0618026443348185,5222.144691246163,7463.04012345679
2023-07-28 15:50:22.998,11098,86.66666666666667,8,100,False,9,car,25.56,0 days 01:05:22.978000,0.2743199744992353,6651.395497451192,7511.111111111112
2023-07-28 15:50:23.198,11089,86.66666666666667,8,100,False,9,car,25.76,0 days 01:05:23.178000,0.5260942760942839,6443.1441077441,7511.111111111112
2023-07-28 15:50:23.638,11137,86.66666666666667,8,100,False,9,car,26.2,0 days 01:05:23.618000,0.6944444444444287,6337.345299145312,7511.111111111112
2023-07-28 15:50:23.838,11126,87.22222222222221,8,100,False,9,car,26.4,0 days 01:05:23.818000,2.1070075757576348,5149.537882406825,7607.716049382715
2023-07-28 15:50:24.278,11210,87.5,8,100,False,9,car,26.84,0 days 01:05:24.258000,0.7084736251402717,6305.145398428746,7656.25
2023-07-28 15:50:24.638,11266,87.77777777777777,8,100,False,9,car,27.2,0 days 01:05:24.618000,1.4393399810066398,5729.278150732693,7704.938271604937
2023-07-28 15:50:24.798,11260,88.05555555555556,8,100,False,9,car,27.36,0 days 01:05:24.778000,1.4467592592592524,5697.920310491886,7753.780864197531
2023-07-28 15:50:25.118,11319,88.33333333333333,8,100,False,9,car,27.68,0 days 01:05:25.098000,0.7683745348218878,6258.28491456272,7802.777777777777
2023-07-28 15:50:25.558,11337,88.61111111111111,8,100,False,9,car,28.12,0 days 01:05:25.538000,0.26581605528974706,6652.188608407114,7851.929012345679
2023-07-28 15:50:25.878,11382,88.61111111111111,8,99,False,9,car,28.44,0 days 01:05:25.858000,1.1574074074073337,5961.711488447754,7851.929012345679
2023-07-28 15:50:26.038,11383,88.88888888888889,8,100,False,9,car,28.6,0 days 01:05:26.018000,1.439339981006654,5713.817565289643,7901.234567901234
2023-07-28 15:50:26.398,11384,89.16666666666667,8,100,False,9,car,28.96,0 days 01:05:26.378000,0.3858024691358253,6541.107517018558,7950.694444444445
2023-07-28 15:50:26.918,11423,89.16666666666667,8,100,False,9,car,29.48,0 days 01:05:26.898000,2.842170943040401e-14,6875.151401869135,7950.694444444445
2023-07-28 15:50:27.198,11424,89.16666666666667,8,100,False,9,car,29.76,0 days 01:05:27.178000,1.4210854715202004e-14,6875.753271028025,7950.694444444445
2023-07-28 15:51:06.318,10685,83.05555555555556,8,100,False,9,car,68.88,0 days 01:06:06.298000,1.8262987012987395,5433.983391608362,6898.225308641976
2023-07-28 15:51:06.598,10763,83.61111111111111,8,100,False,9,car,69.16,0 days 01:06:06.578000,1.466339459760519,5727.940920939294,6990.817901234568
2023-07-28 15:51:07.078,10761,83.88888888888889,8,100,False,9,car,69.64,0 days 01:06:07.058000,0.6418350168350173,6367.51221542132,7037.3456790123455
2023-07-28 15:51:27.558,10632,82.22222222222221,8,100,False,9,car,90.12,0 days 01:06:27.538000,2.0412457912457,5296.332273182347,6760.493827160492
2023-07-28 15:51:27.798,10623,82.5,8,100,False,9,car,90.36,0 days 01:06:27.778000,2.0412457912458137,5267.112289562271,6806.25
2023-07-28 15:51:27.998,10701,83.05555555555556,8,100,False,9,car,90.56,0 days 01:06:27.978000,2.8880070546737215,4589.646628679962,6898.225308641976
2023-07-28 15:51:28.358,10818,84.16666666666667,8,100,False,9,car,90.92,0 days 01:06:28.338000,1.9290123456789843,5344.9589231145565,7084.027777777778
2023-07-28 15:51:28.598,10901,84.44444444444444,8,100,False,9,car,91.16,0 days 01:06:28.578000,1.4973098941167677,5722.537903657056,7130.864197530864
2023-07-28 15:51:28.759,10893,84.72222222222221,8,100,False,9,car,91.321,0 days 01:06:28.739000,1.4386971377225422,5741.939295936632,7177.854938271604
2023-07-28 15:51:29.078,10936,85.0,8,100,False,9,car,91.64,0 days 01:06:29.058000,1.992023784810641,5301.111049305865,7225.0
