Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Acceleration,F_dissipated (N),v^2 (m^2/s^4)
2023-03-18 17:18:00.463,10598,82.77777777777777,8,100,False,8,car,33.52,0 days 00:33:00.359000,0.22281639928698382,6691.550919379349,6852.160493827159
2023-03-18 17:18:00.703,10598,82.77777777777777,8,100,False,8,car,33.76,0 days 00:33:00.599000,0.9157509157508912,6133.738633625903,6852.160493827159
2023-04-28 13:06:47.950,10501,81.94444444444444,8,100,False,8,car,103.281,0 days 00:21:14.528000,0.23148148148146674,6690.922492153182,6714.891975308642
2023-04-28 13:06:48.350,10518,82.22222222222221,8,100,False,8,car,103.681,0 days 00:21:14.928000,0.735055230669289,6273.40756633825,6760.493827160492
2023-04-28 13:06:48.710,10558,82.5,8,100,False,8,car,104.041,0 days 00:21:15.288000,0.33757716049382225,6596.2827090347955,6806.25
2023-04-28 13:06:48.990,10586,82.5,8,100,False,8,car,104.321,0 days 00:21:15.568000,0.4960317460317185,6486.940909090932,6806.25
2023-04-28 13:06:49.270,10629,82.77777777777777,8,100,False,8,car,104.601,0 days 00:21:15.848000,0.9341931216930988,6138.990644419607,6852.160493827159
2023-04-28 13:06:49.590,10618,83.05555555555556,8,100,False,8,car,104.921,0 days 00:21:16.168000,0.33386752136749465,6592.098183760704,6898.225308641976
2023-04-28 13:06:49.950,10678,83.05555555555556,8,100,False,8,car,105.281,0 days 00:21:16.528000,0.6172839506173489,6402.717188983803,6898.225308641976
2023-04-28 13:06:50.150,10674,83.33333333333333,8,100,False,8,car,105.481,0 days 00:21:16.728000,0.6172839506173773,6377.142419753011,6944.444444444443
2023-04-28 13:06:50.310,10671,83.33333333333333,8,100,False,8,car,105.641,0 days 00:21:16.888000,0.2893518518519045,6639.195759259218,6944.444444444443
2023-04-28 13:06:50.630,10674,83.61111111111111,8,100,False,8,car,105.961,0 days 00:21:17.208000,0.37113645398531503,6552.453759192984,6990.817901234568
2023-04-28 13:06:50.869,10714,83.61111111111111,8,100,False,8,car,106.2,0 days 00:21:17.447000,0.5774955540091185,6412.0091022784745,6990.817901234568
2023-04-28 13:06:51.109,10717,83.88888888888889,8,100,False,8,car,106.44,0 days 00:21:17.687000,0.3858024691358253,6545.470071948311,7037.3456790123455
2023-04-28 13:06:51.469,10695,83.61111111111111,8,100,False,8,car,106.8,0 days 00:21:18.047000,0.22045855379187174,6687.2285386161475,6990.817901234568
2023-04-28 13:06:51.749,10715,83.88888888888889,8,100,False,8,car,107.08,0 days 00:21:18.327000,0.41335978835977016,6522.0069597743595,7037.3456790123455
2023-04-28 13:06:52.349,10755,83.88888888888889,8,100,False,8,car,107.68,0 days 00:21:18.927000,0.23148148148148096,6694.008400784892,7037.3456790123455
2023-04-28 13:06:52.749,10753,84.16666666666667,8,100,False,8,car,108.08,0 days 00:21:19.327000,1.1574074074073337,5924.655353868779,7084.027777777778
2023-04-28 13:06:52.949,10801,84.44444444444444,8,100,False,8,car,108.28,0 days 00:21:19.527000,0.6172839506172068,6367.406156595253,7130.864197530864
2023-04-28 13:06:53.269,10809,84.44444444444444,8,100,False,8,car,108.6,0 days 00:21:19.847000,5.684341886080802e-14,6869.403947368376,7130.864197530864
2023-04-28 13:06:53.629,10838,84.44444444444444,8,100,False,8,car,108.96,0 days 00:21:20.207000,0.28309284596065254,6659.944469527991,7130.864197530864
2023-04-28 13:06:54.070,10837,84.72222222222221,8,100,False,8,car,109.401,0 days 00:21:20.648000,0.22198469859475267,6685.920022549259,7177.854938271604
2023-04-28 13:06:54.310,10867,84.72222222222221,8,100,False,8,car,109.641,0 days 00:21:20.888000,0.6172839506173204,6386.707403359616,7177.854938271604
2023-04-28 14:07:01.041,10612,82.5,8,100,False,8,car,66.4,0 days 01:21:27.619000,1.5817901234567557,5629.818546576907,6806.25
2023-04-28 14:07:01.241,10639,82.77777777777777,8,100,False,8,car,66.6,0 days 01:21:27.819000,1.2235449735449748,5912.545625155358,6852.160493827159
2023-04-28 14:07:01.521,10713,83.05555555555556,8,100,False,8,car,66.88,0 days 01:21:28.099000,1.4414098972922602,5761.911186525885,6898.225308641976
2023-04-28 14:07:01.921,10783,83.88888888888889,8,100,False,8,car,67.28,0 days 01:21:28.499000,1.799057829759576,5450.022023202481,7037.3456790123455
2023-04-28 14:07:02.281,10784,84.44444444444444,8,100,False,8,car,67.64,0 days 01:21:28.859000,0.5511463844796936,6409.842949967531,7130.864197530864
2023-04-28 14:07:20.281,10545,81.66666666666667,8,100,False,8,car,85.64,0 days 01:21:46.859000,3.276815776815738,4291.734728234759,6669.444444444445
2023-04-28 14:07:20.561,10639,83.05555555555556,8,100,False,8,car,85.92,0 days 01:21:47.139000,2.6455026455025887,4744.801139601186,6898.225308641976
2023-04-28 14:07:20.881,10701,83.05555555555556,8,100,False,8,car,86.24,0 days 01:21:47.459000,2.3148148148145538,5051.066381766592,6898.225308641976
2023-04-28 14:07:21.041,10738,83.61111111111111,8,100,False,8,car,86.4,0 days 01:21:47.619000,1.9290123456787853,5339.442736147181,6990.817901234568
2023-04-28 14:07:22.241,10764,83.61111111111111,8,100,False,8,car,87.6,0 days 01:21:48.819000,0.8956128747795162,6188.017682314117,6990.817901234568
2023-04-28 14:07:22.521,10814,83.88888888888889,8,100,False,8,car,87.88,0 days 01:21:49.099000,2.9507529507528147,4542.7392388823955,7037.3456790123455
2023-04-28 14:07:22.761,10874,85.0,8,100,False,8,car,88.12,0 days 01:21:49.339000,2.314814814814696,5002.1191721133855,7225.0
2023-04-28 14:07:23.001,10913,85.0,8,100,False,8,car,88.36,0 days 01:21:49.579000,1.0416666666666856,6051.626960784299,7225.0
2023-04-28 14:07:23.161,10930,85.27777777777777,8,100,False,8,car,88.52,0 days 01:21:49.739000,1.465548340548338,5698.657038627318,7272.299382716048
2023-04-28 14:07:23.441,10964,85.55555555555556,8,100,False,8,car,88.8,0 days 01:21:50.019000,1.0972823472823734,5994.105892255871,7319.753086419753
2023-04-28 14:07:23.881,10978,86.11111111111111,8,100,False,8,car,89.24,0 days 01:21:50.459000,2.0450633269223886,5195.496925053283,7415.123456790124
2023-04-28 14:07:24.520,11095,86.66666666666667,8,100,False,8,car,89.879,0 days 01:21:51.098000,2.842170943040401e-14,6870.365384615362,7511.111111111112
2023-04-28 14:07:24.760,11082,86.66666666666667,8,100,False,8,car,90.119,0 days 01:21:51.338000,0.7520974116567913,6256.876968231668,7511.111111111112
2023-04-28 14:07:24.961,11082,86.94444444444444,8,100,False,8,car,90.32,0 days 01:21:51.539000,1.4397462085491952,5681.395356430997,7559.336419753086
2023-04-28 14:07:25.321,11158,87.5,8,100,False,8,car,90.68,0 days 01:21:51.899000,0.4748338081671477,6461.332117758779,7656.25
2023-04-28 14:07:25.481,11158,87.5,8,100,False,8,car,90.84,0 days 01:21:52.059000,7.815970093361102e-14,6843.57333333327,7656.25
2023-04-28 14:07:26.081,11203,87.5,8,100,False,8,car,91.44,0 days 01:21:52.659000,0.3968253968254061,6551.728888888882,7656.25
2023-04-28 14:07:26.481,11250,88.05555555555556,8,100,False,8,car,91.84,0 days 01:21:53.059000,0.6944444444444287,6297.4390991938435,7753.780864197531
2023-04-28 14:07:26.881,11230,88.05555555555556,8,100,False,8,car,92.24,0 days 01:21:53.459000,0.7233796296295907,6261.9570006718395,7753.780864197531
2023-04-28 14:07:27.121,11285,88.33333333333333,8,100,False,8,car,92.48,0 days 01:21:53.699000,1.0810948310947879,5985.88847228945,7802.777777777777
2023-04-28 14:07:27.961,11284,88.61111111111111,8,100,False,8,car,93.32,0 days 01:21:54.539000,0.2314814814815236,6647.728880761604,7851.929012345679
2023-04-28 14:07:29.001,11307,88.88888888888889,8,100,False,8,car,94.36,0 days 01:21:55.579000,0.9920634920634939,6027.990138888888,7901.234567901234
2023-04-28 14:07:29.281,11334,88.88888888888889,8,100,False,8,car,94.64,0 days 01:21:55.859000,2.842170943040401e-14,6842.902499999977,7901.234567901234
2023-04-28 14:07:30.481,11321,88.88888888888889,8,100,False,8,car,95.84,0 days 01:21:57.059000,0.33386752136749465,6566.290395299167,7901.234567901234
2023-04-28 14:07:30.681,11314,88.88888888888889,8,100,False,8,car,96.04,0 days 01:21:57.259000,0.5294989139977417,6404.580874231818,7901.234567901234
2023-05-06 20:13:52.920,10648,82.22222222222221,8,100,False,8,car,34.36,0 days 00:28:51.934000,0.934193121693113,6197.9529154154225,6760.493827160492
2023-05-06 20:13:53.200,10653,82.5,8,100,False,8,car,34.64,0 days 00:28:52.214000,1.2235449735449322,5944.8765993266325,6806.25
2023-05-06 20:13:53.400,10680,82.77777777777777,8,100,False,8,car,34.84,0 days 00:28:52.414000,1.3923873055055083,5803.208755980818,6852.160493827159
2023-05-06 20:13:53.599,10679,83.05555555555556,8,100,False,8,car,35.039,0 days 00:28:52.613000,1.6402596539712562,5579.86790163006,6898.225308641976
2023-05-06 20:13:53.879,10703,83.61111111111111,8,100,False,8,car,35.319,0 days 00:28:52.893000,1.453648589065267,5699.645443941995,6990.817901234568
2023-05-06 20:13:54.239,10765,83.88888888888889,8,100,False,8,car,35.679,0 days 00:28:53.253000,1.168430335097014,5946.161924617764,7037.3456790123455
2023-05-06 20:13:54.439,10767,84.16666666666667,8,100,False,8,car,35.879,0 days 00:28:53.453000,0.8557261676263863,6176.435484565709,7084.027777777778
2023-05-06 20:14:26.760,10492,82.22222222222221,8,100,False,8,car,68.2,0 days 00:29:25.774000,2.3201925922291053,4980.401720012327,6760.493827160492
2023-05-06 20:14:27.119,10664,83.33333333333333,8,100,False,8,car,68.559,0 days 00:29:26.133000,1.1073406163125696,5976.206803868381,6944.444444444443
2023-05-06 20:14:27.319,10734,83.33333333333333,8,100,False,8,car,68.759,0 days 00:29:26.333000,1.9290123456791548,5359.841061728281,6944.444444444443
2023-05-06 20:17:17.840,10587,82.22222222222221,8,100,False,8,car,34.76,0 days 00:32:16.854000,1.1022927689594013,6022.817834501196,6760.493827160492
2023-05-06 20:17:18.200,10727,83.33333333333333,8,100,False,8,car,35.12,0 days 00:32:17.214000,1.234567901234584,5914.360839506159,6944.444444444443
2023-05-06 20:17:18.440,10731,83.33333333333333,8,100,False,8,car,35.36,0 days 00:32:17.454000,1.5041948233135258,5699.887167232611,6944.444444444443
2023-05-06 20:17:18.641,10777,83.88888888888889,8,100,False,8,car,35.561,0 days 00:32:17.655000,1.2250229308979215,5908.281706190088,7037.3456790123455
2023-05-06 20:17:19.001,10815,83.88888888888889,8,100,False,8,car,35.921,0 days 00:32:18.015000,1.3888888888888573,5800.679543782218,7037.3456790123455
2023-05-06 20:17:51.360,10639,82.77777777777777,8,100,False,8,car,68.28,0 days 00:32:50.374000,2.8612146160617726,4594.221562929335,6852.160493827159
2023-05-06 20:17:51.521,10661,83.33333333333333,8,100,False,8,car,68.441,0 days 00:32:50.535000,2.861214616061744,4562.406234070297,6944.444444444443
2023-06-17 20:24:58.586,10503,82.5,8,100,False,9,car,66.641,0 days 00:39:57.898000,2.0586060090187885,5175.0767081944205,6806.25
2023-06-17 20:24:58.986,10582,83.05555555555556,8,100,False,9,car,67.041,0 days 00:39:58.298000,0.5208333333333712,6418.3291666666355,6898.225308641976
2023-06-17 20:24:59.226,10607,83.05555555555556,8,100,False,9,car,67.281,0 days 00:39:58.538000,0.7812500000000284,6224.847596153822,6898.225308641976
2023-06-17 20:24:59.626,10686,83.88888888888889,8,100,False,9,car,67.681,0 days 00:39:58.938000,1.3918951418951764,5715.733682297562,7037.3456790123455
2023-06-17 20:25:00.066,10736,84.16666666666667,8,100,False,9,car,68.121,0 days 00:39:59.378000,1.5572390572390589,5591.951271793845,7084.027777777778
2023-06-17 20:25:00.426,10796,85.0,8,100,False,9,car,68.481,0 days 00:39:59.738000,1.9141737891737307,5275.3881389308335,7225.0
2023-06-17 20:25:00.586,10807,85.27777777777777,8,100,False,9,car,68.641,0 days 00:39:59.898000,1.041666666666572,5962.475922909958,7272.299382716048
2023-06-17 20:25:01.146,10850,85.27777777777777,8,100,False,9,car,69.201,0 days 00:40:00.458000,0.6613756613756152,6295.670768488396,7272.299382716048
2023-06-17 20:25:01.386,10887,85.55555555555556,8,100,False,9,car,69.441,0 days 00:40:00.698000,1.1574074074073906,5897.405218855232,7319.753086419753
2023-06-17 20:25:01.626,10917,85.83333333333333,8,100,False,9,car,69.681,0 days 00:40:00.938000,0.46296296296299033,6453.089572096346,7367.36111111111
2023-06-17 20:25:02.026,10928,85.83333333333333,8,100,False,9,car,70.081,0 days 00:40:01.338000,0.457875457875474,6464.06268359471,7367.36111111111
2023-06-17 20:25:02.306,10956,86.11111111111111,8,100,False,9,car,70.361,0 days 00:40:01.618000,2.0337301587301226,5190.909157706123,7415.123456790124
2023-06-17 20:25:02.506,10967,86.66666666666667,8,100,False,9,car,70.561,0 days 00:40:01.818000,0.2700617283949214,6573.7041547959325,7511.111111111112
2023-06-17 20:25:02.826,10975,86.38888888888889,8,100,False,9,car,70.881,0 days 00:40:02.138000,0.3607503607503446,6527.505927441632,7463.04012345679
2023-06-17 20:25:03.106,11020,86.66666666666667,8,100,False,9,car,71.161,0 days 00:40:02.418000,0.4578754578754456,6455.333333333342,7511.111111111112
2023-06-17 20:25:03.346,11032,86.66666666666667,8,100,False,9,car,71.401,0 days 00:40:02.658000,0.57870370370361,6365.49736467244,7511.111111111112
2023-06-17 20:25:36.546,10499,82.77777777777777,8,100,False,9,car,66.2,0 days 00:40:35.858000,1.8097643097642617,5349.8739588276885,6852.160493827159
2023-06-17 20:25:36.786,10593,83.33333333333333,8,100,False,9,car,66.44,0 days 00:40:36.098000,1.8097643097643754,5365.031730639678,6944.444444444443
2023-06-17 20:25:36.986,10703,83.61111111111111,8,100,False,9,car,66.64,0 days 00:40:36.298000,1.8097643097643186,5412.972288779258,6990.817901234568
