Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Acceleration,F_dissipated (N),v^2 (m^2/s^4)
2023-04-28 14:26:41.164,11050,86.66666666666667,8,99,False,8,car,90.679,0 days 01:41:07.742000,2.842170943040401e-14,6842.499999999978,7511.111111111112
2023-04-28 14:26:41.444,11042,86.66666666666667,8,99,False,8,car,90.959,0 days 01:41:08.022000,0.2455106621773382,6639.910070793395,7511.111111111112
2023-04-28 14:26:41.884,11061,86.94444444444444,8,99,False,8,car,91.399,0 days 01:41:08.462000,0.7084736251402717,6257.107485755691,7559.336419753086
2023-04-28 14:26:42.244,11070,87.22222222222221,8,99,False,8,car,91.759,0 days 01:41:08.822000,0.2755731922398468,6589.38651018323,7607.716049382715
2023-04-28 14:26:42.444,11080,87.22222222222221,8,99,False,8,car,91.959,0 days 01:41:09.022000,0.2743199744992495,6596.54821670645,7607.716049382715
2023-04-28 14:26:42.805,11096,87.5,8,99,False,8,car,92.32,0 days 01:41:09.383000,0.36157064480252643,6514.4822976006335,7656.25
2023-04-28 14:26:43.125,11162,87.5,8,99,False,8,car,92.64,0 days 01:41:09.703000,0.854700854700809,6157.992478632516,7656.25
2023-04-28 14:26:43.325,11146,87.77777777777777,8,99,False,8,car,92.84,0 days 01:41:09.903000,0.6172839506172636,6317.666166588546,7704.938271604937
2023-04-28 14:26:44.205,11234,87.77777777777777,8,99,False,8,car,93.72,0 days 01:41:10.783000,1.4210854715202004e-14,6868.382278481002,7704.938271604937
2023-04-28 14:26:45.404,11180,87.77777777777777,8,99,False,8,car,94.919,0 days 01:41:11.982000,0.8101851851852189,6183.168014533493,7704.938271604937
2023-04-28 14:26:45.604,11158,88.05555555555556,8,99,False,8,car,95.119,0 days 01:41:12.182000,0.6944444444444571,6241.368436733253,7753.780864197531
2023-04-28 14:26:46.644,11152,88.05555555555556,8,99,False,8,car,96.159,0 days 01:41:13.222000,0.30864197530867443,6548.282642053174,7753.780864197531
2023-04-28 14:27:12.324,11044,85.83333333333333,8,99,False,8,car,91.119,0 days 01:41:38.902000,1.3755341880341803,5797.875561156757,7367.36111111111
2023-04-28 14:27:13.044,11014,86.66666666666667,8,100,False,8,car,91.839,0 days 01:41:39.622000,0.5260942760943408,6396.701800051746,7511.111111111112
2023-04-28 14:27:13.564,11002,86.66666666666667,8,99,False,8,car,92.359,0 days 01:41:40.142000,0.2893518518518192,6579.848682336209,7511.111111111112
2023-04-28 14:27:13.884,11015,86.94444444444444,8,99,False,8,car,92.679,0 days 01:41:40.462000,0.37202380952376757,6499.555977103335,7559.336419753086
2023-04-28 14:27:14.124,11041,86.94444444444444,8,99,False,8,car,92.919,0 days 01:41:40.702000,1.4210854715202004e-14,6815.083706070275,7559.336419753086
2023-04-28 14:27:15.004,11044,86.94444444444444,8,99,False,8,car,93.799,0 days 01:41:41.582000,0.24461420670390055,6620.021026862146,7559.336419753086
2023-04-28 14:27:15.445,11058,87.22222222222221,8,99,False,8,car,94.24,0 days 01:41:42.023000,0.19653091490255292,6645.632103949305,7607.716049382715
2023-04-28 14:27:16.765,11062,86.66666666666667,8,99,False,8,car,95.56,0 days 01:41:43.343000,2.842170943040401e-14,6849.930769230747,7511.111111111112
2023-04-28 14:27:17.085,11049,86.94444444444444,8,99,False,8,car,95.88,0 days 01:41:43.663000,0.33386752136760833,6551.258370538692,7559.336419753086
2023-09-02 14:59:17.062,11195,87.77777777777777,8,99,False,8,car,0.2,0 days 01:14:16.951000,0.8267195767195687,6179.0287154242915,7704.938271604937
2023-09-02 14:59:17.342,11234,88.33333333333333,8,100,False,8,car,0.48,0 days 01:14:17.231000,1.791225749559075,5383.248177265323,7802.777777777777
2023-09-02 14:59:40.582,11010,86.66666666666667,8,99,False,8,car,23.72,0 days 01:14:40.471000,1.223544973544989,5832.777065527052,7511.111111111112
2023-09-02 14:59:40.782,11071,86.94444444444444,8,99,False,8,car,23.92,0 days 01:14:40.671000,1.2836700336700062,5800.246900850916,7559.336419753086
2023-09-02 14:59:41.022,11091,87.22222222222221,8,99,False,8,car,24.16,0 days 01:14:40.911000,1.0810948310948447,5953.862610013237,7607.716049382715
2023-09-02 14:59:41.302,11135,87.5,8,99,False,8,car,24.44,0 days 01:14:41.191000,1.0520142747475631,5982.595175494877,7656.25
2023-09-02 14:59:41.783,11058,88.05555555555556,8,99,False,8,car,24.921,0 days 01:14:41.672000,1.0541292021201514,5890.875834564571,7753.780864197531
2023-09-02 14:59:42.062,11179,88.33333333333333,8,99,False,8,car,25.2,0 days 01:14:41.951000,0.41570742179084164,6457.125336779127,7802.777777777777
2023-09-02 14:59:42.262,11210,88.33333333333333,8,99,False,8,car,25.4,0 days 01:14:42.151000,0.2755731922399036,6588.767353831782,7802.777777777777
2023-09-02 14:59:42.622,11267,88.61111111111111,8,99,False,8,car,25.76,0 days 01:14:42.511000,1.439339981006583,5665.106863879043,7851.929012345679
2023-09-02 14:59:42.782,11287,88.88888888888889,8,99,False,8,car,25.92,0 days 01:14:42.671000,1.4384920634920135,5656.5401388889295,7901.234567901234
2023-09-02 14:59:43.182,11319,89.16666666666667,8,99,False,8,car,26.32,0 days 01:14:43.071000,0.36375661375660684,6519.732935271725,7950.694444444445
2023-09-02 14:59:43.622,11310,89.16666666666667,8,99,False,8,car,26.76,0 days 01:14:43.511000,5.684341886080802e-14,6807.140186915842,7950.694444444445
2023-09-02 15:00:21.623,11015,86.38888888888889,8,99,False,8,car,64.761,0 days 01:15:21.512000,1.7043142043141586,5470.785907970831,7463.04012345679
