Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance,Acceleration,v_squared,F_lost
2023-07-28 16:15:30.283,11438,86.11111111111111,8,100,False,8,car,94.441,0 days 01:30:30.263000,6305.170555555555,1.3227513227512446,7415.123456790124,4763.824269471304
2023-07-28 16:15:30.963,11472,86.38888888888889,8,100,False,8,car,95.121,0 days 01:30:30.943000,6363.826111111111,0.0,7463.04012345679,5860.228111639872
2023-07-28 16:15:32.923,11357,85.55555555555556,8,100,False,8,car,97.081,0 days 01:30:32.903000,6532.137222222223,0.0,7319.753086419753,5857.990747792208
2023-09-02 14:51:20.620,11593,87.77777777777777,8,100,False,8,car,0.0,0 days 01:06:20.509000,4.388888888888888,1.3888888888888928,7704.938271604937,4675.557480703233
2023-09-02 14:51:21.020,11742,88.33333333333333,8,100,False,8,car,0.4,0 days 01:06:20.909000,39.72222222222222,1.388888888888971,7802.777777777777,4713.339322599513
2023-09-02 14:51:21.220,11742,88.61111111111111,8,100,False,8,car,0.6,0 days 01:06:21.109000,57.44444444444444,1.3888888888889142,7851.929012345679,4694.950240780196
2023-09-02 14:51:21.420,11788,88.88888888888889,8,100,False,8,car,0.8,0 days 01:06:21.309000,75.22222222222221,1.281730611408534,7901.234567901234,4788.454701530917
2023-09-02 14:51:21.661,11785,89.16666666666667,8,100,False,8,car,1.041,0 days 01:06:21.550000,96.71138888888888,0.4598922242573167,7950.694444444445,5450.864380969229
2023-09-02 14:51:42.501,11033,83.05555555555556,8,100,False,8,car,21.881,0 days 01:06:42.390000,1462.3724999999995,1.7361111111111143,6898.225308641976,4421.194988747675
2023-09-02 14:51:42.821,11080,83.61111111111111,8,100,False,8,car,22.201,0 days 01:06:42.710000,1489.128055555555,1.7361111111111143,6990.817901234568,4407.050305352526
2023-09-02 14:51:43.141,11165,84.16666666666667,8,100,False,8,car,22.521,0 days 01:06:43.030000,1516.0613888888884,1.7361111111110858,7084.027777777778,4413.0163599560165
2023-09-02 14:51:43.301,11188,84.44444444444444,8,100,False,8,car,22.681,0 days 01:06:43.190000,1529.5724999999995,1.5817901234567273,7130.864197530864,4533.865838583548
2023-09-02 14:51:43.501,11219,84.72222222222221,8,100,False,8,car,22.881,0 days 01:06:43.390000,1546.5169444444439,1.3888888888889142,7177.854938271604,4690.951400714006
2023-09-02 14:51:43.701,11272,85.0,8,100,False,8,car,23.081,0 days 01:06:43.590000,1563.5169444444439,1.6369047619047734,7225.0,4493.517383305312
2023-09-02 14:51:43.981,11318,85.55555555555556,8,100,False,8,car,23.361,0 days 01:06:43.870000,1587.4724999999996,1.5389702889702903,7319.753086419753,4560.529035739074
2023-09-02 14:51:44.221,11332,85.83333333333333,8,100,False,8,car,23.601,0 days 01:06:44.110000,1608.0724999999995,0.46122250069618076,7367.36111111111,5443.364794713432
2023-09-02 14:51:44.380,11400,85.83333333333333,8,100,False,8,car,23.76,0 days 01:06:44.269000,1621.7199999999993,1.230269266480974,7367.36111111111,4840.017169014967
2023-09-02 14:51:44.580,11428,86.38888888888889,8,100,False,8,car,23.96,0 days 01:06:44.469000,1638.9977777777774,1.2345679012346409,7463.04012345679,4813.060285962387
2023-09-02 14:51:44.740,11466,86.38888888888889,8,100,False,8,car,24.12,0 days 01:06:44.629000,1652.8199999999997,0.3607503607504299,7463.04012345679,5557.740339355279
2023-09-02 14:51:45.020,11491,86.66666666666667,8,100,False,8,car,24.4,0 days 01:06:44.909000,1677.0866666666661,1.1554621848739401,7511.111111111112,4892.0863550161675
2023-09-02 14:51:45.420,11562,87.22222222222221,8,100,False,8,car,24.8,0 days 01:06:45.309000,1711.9755555555553,1.3888888888889142,7607.716049382715,4696.996238527934
2023-09-02 14:51:45.620,11581,87.5,8,100,False,8,car,25.0,0 days 01:06:45.509000,1729.4755555555553,0.6944444444444571,7656.25,5264.3969160634815
2023-09-02 14:51:45.820,11600,87.5,8,100,False,8,car,25.2,0 days 01:06:45.709000,1746.9755555555553,0.8267195767195403,7656.25,5164.191056084686
2023-09-02 14:51:46.100,11650,88.05555555555556,8,100,False,8,car,25.48,0 days 01:06:45.989000,1771.6311111111108,0.8267195767195972,7753.780864197531,5152.338221354279
2023-09-02 14:51:46.300,11681,88.05555555555556,8,100,False,8,car,25.68,0 days 01:06:46.189000,1789.242222222222,0.41335978835974174,7753.780864197531,5510.962809604632
2023-09-02 14:51:46.580,11706,88.33333333333333,8,100,False,8,car,25.96,0 days 01:06:46.469000,1813.9755555555553,0.9920634920634654,7802.777777777777,5024.719372530721
2023-09-02 14:51:46.860,11733,88.61111111111111,8,100,False,8,car,26.24,0 days 01:06:46.749000,1838.7866666666662,0.9920634920635223,7851.929012345679,5019.833157637433
2023-09-02 14:51:47.140,11761,88.88888888888889,8,100,False,8,car,26.52,0 days 01:06:47.029000,1863.675555555555,0.6062610229276828,7901.234567901234,5335.689992720024
2023-09-02 14:51:47.580,11785,88.88888888888889,8,100,False,8,car,26.96,0 days 01:06:47.469000,1902.7866666666664,0.7489106753812678,7901.234567901234,5229.205863183548
2023-09-02 14:52:24.541,11007,82.77777777777777,8,100,False,8,car,63.921,0 days 01:07:24.430000,4379.958333333334,2.689211198273952,6852.160493827159,3635.932672949399
2023-09-02 14:52:24.900,11064,83.61111111111111,8,100,False,8,car,64.28,0 days 01:07:24.789000,4409.974722222223,2.317398301478079,6990.817901234568,3916.137139474191
