Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance,Acceleration,v_squared,F_lost
2023-04-28 14:03:28.921,11056,86.11111111111111,8,100,False,8,car,90.521,0 days 01:17:55.499000,4944.438055555551,0.8547008547008659,7415.123456790124,4956.540079501507
2023-04-28 14:03:29.121,11054,86.38888888888889,8,100,False,8,car,90.721,0 days 01:17:55.699000,4961.715833333329,0.9797905416461816,7463.04012345679,4833.475519372577
2023-04-28 14:03:29.600,11101,86.38888888888889,8,100,False,8,car,91.2,0 days 01:17:56.178000,5003.096111111106,0.7568575401340212,7463.04012345679,5042.518864711271
2023-04-28 14:03:30.000,11117,86.94444444444444,8,100,False,8,car,91.6,0 days 01:17:56.578000,5037.873888888884,1.3888888888888573,7559.336419753086,4489.819308228638
2023-04-28 14:03:30.200,11056,87.22222222222221,8,100,False,8,car,91.8,0 days 01:17:56.778000,5055.318333333328,0.0,7607.716049382715,5593.7641864968155
2023-04-28 14:03:30.640,11120,86.94444444444444,8,100,False,8,car,92.24,0 days 01:17:57.218000,5093.573888888883,0.308641975308646,7559.336419753086,5387.946940685516
2023-04-28 14:03:31.000,11144,87.22222222222221,8,100,False,8,car,92.6,0 days 01:17:57.578000,5124.973888888882,0.4061078622481915,7607.716049382715,5301.218109493237
2023-04-28 14:03:31.400,11149,87.22222222222221,8,100,False,8,car,93.0,0 days 01:17:57.978000,5159.862777777772,0.5835667600373711,7607.716049382715,5156.4569657294915
2023-04-28 14:03:31.680,11190,87.5,8,100,False,8,car,93.28,0 days 01:17:58.258000,5184.362777777772,0.36075036075038724,7656.25,5344.165246291464
2023-04-28 14:03:32.080,11164,87.22222222222221,8,100,False,8,car,93.68,0 days 01:17:58.658000,5219.296111111106,1.1368683772161603e-13,7607.716049382715,5648.406600764237
2023-04-28 14:03:32.320,11194,87.5,8,100,False,8,car,93.92,0 days 01:17:58.898000,5240.296111111106,0.7233796296297044,7656.25,5045.2003215025825
2023-04-28 14:03:32.720,11217,87.5,8,100,False,8,car,94.32,0 days 01:17:59.298000,5275.296111111107,0.0,7656.25,5657.205282285714
2023-04-28 14:03:32.920,11208,87.5,8,100,False,8,car,94.52,0 days 01:17:59.498000,5292.796111111106,0.0,7656.25,5652.666203428571
2023-04-28 14:03:33.120,11197,87.5,8,100,False,8,car,94.72,0 days 01:17:59.698000,5310.296111111106,0.0,7656.25,5647.118440380952
2023-04-28 14:03:33.360,11219,87.5,8,100,False,8,car,94.96,0 days 01:17:59.938000,5331.296111111107,0.372023809523796,7656.25,5349.43420457144
2023-04-28 14:03:33.680,11229,87.77777777777777,8,100,False,8,car,95.28,0 days 01:18:00.258000,5359.384999999996,0.4050925925925526,7704.938271604937,5309.1088349836255
2023-04-28 14:03:34.440,11217,87.22222222222221,8,100,False,8,car,96.04,0 days 01:18:01.018000,5425.82944444444,0.6324684701797878,7607.716049382715,5150.273029368612
2023-04-28 14:03:34.641,11218,87.5,8,100,False,8,car,96.241,0 days 01:18:01.219000,5443.41694444444,1.8071490619465465,7656.25,4157.775902965319
2023-04-28 14:03:34.881,11224,88.05555555555556,8,100,False,8,car,96.481,0 days 01:18:01.459000,5464.550277777773,1.0802469135803108,7753.780864197531,4728.416318005944
2023-04-28 13:45:34.757,11073,85.83333333333333,8,100,False,8,car,90.32,0 days 01:00:01.335000,4850.797500000001,0.006979341150042728,7367.36111111111,5687.225614418279
2023-04-28 13:45:34.956,11075,86.11111111111111,8,100,False,8,car,90.519,0 days 01:00:01.534000,4867.9336111111115,1.6402596539711993,7415.123456790124,4314.263332365194
2023-04-28 13:45:35.236,11105,86.66666666666667,8,100,False,8,car,90.799,0 days 01:00:01.814000,4892.200277777778,0.9920634920634654,7511.111111111112,4831.159336202708
2023-04-28 13:45:35.516,11133,86.66666666666667,8,100,False,8,car,91.079,0 days 01:00:02.094000,4916.466944444444,0.8063173814957025,7511.111111111112,4999.585971050875
2023-04-28 13:45:35.837,11138,87.22222222222221,8,100,False,8,car,91.4,0 days 01:00:02.415000,4944.465277777777,0.5757015102808509,7607.716049382715,5157.419691944601
2023-04-28 13:45:36.277,11180,87.22222222222221,8,100,False,8,car,91.84,0 days 01:00:02.855000,4982.843055555555,5.684341886080802e-14,7607.716049382715,5656.50177324836
2023-04-28 13:45:36.677,11186,87.22222222222221,8,100,False,8,car,92.24,0 days 01:00:03.255000,5017.731944444444,0.0,7607.716049382715,5659.537462929938
2023-04-28 13:45:36.837,11176,87.22222222222221,8,100,False,8,car,92.4,0 days 01:00:03.415000,5031.687499999999,0.46296296296301875,7607.716049382715,5270.218720868083
2023-04-28 13:45:37.077,11156,87.5,8,100,False,8,car,92.64,0 days 01:00:03.655000,5052.6875,0.4629629629630472,7656.25,5242.181155216861
2023-04-28 13:45:37.237,11188,87.5,8,100,False,8,car,92.8,0 days 01:00:03.815000,5066.6875,0.0,7656.25,5642.57936152381
2023-04-28 13:45:37.677,11225,87.5,8,100,False,8,car,93.24,0 days 01:00:04.255000,5105.1875,0.9920634920634939,7656.25,4837.8273206349195
2023-04-28 13:45:37.957,11243,88.05555555555556,8,100,False,8,car,93.52,0 days 01:00:04.535000,5129.843055555556,1.058201058201064,7753.780864197531,4756.236420368196
2023-04-28 13:45:38.277,11259,88.05555555555556,8,100,False,8,car,93.84,0 days 01:00:04.855000,5158.020833333333,0.0,7753.780864197531,5642.561860694006
2023-04-28 13:45:38.477,11273,88.05555555555556,8,100,False,8,car,94.04,0 days 01:00:05.055000,5175.631944444444,4.263256414560601e-14,7753.780864197531,5649.578102460533
