Race,gradient,f_rr,c_rr
all,0.4180406287210409,2634.174906266632,0.08339110510464769
Azerbaijan Grand Prix,1.0059237936407004,-1468.1618151762734,-0.0464781727093115
Miami Grand Prix,0.4385857640749321,3086.4796316890506,0.09770989267160049
Canadian Grand Prix,-1.8696295033913215,19281.79942336932,0.6104114645142591
British Grand Prix,-0.29379203714405955,8100.393144378343,0.25643731343914317
Belgian Grand Prix,0.4546751466464863,2552.3600173310565,0.08080105917181278
Italian Grand Prix,0.7097864759215381,319.89769807926206,0.010127126524438304
Japanese Grand Prix,1.4826691764904107,-4902.398106869262,-0.15519713395727713
Brazilian Grand Prix,0.7097864759215381,319.89769807926206,0.010127126524438304
Las Vegas Grand Prix,0.9070764757323604,-1559.1881029982546,-0.04935982749882091
