Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Acceleration,v^2 (m^2/s^4),F_dissipated (N)
2023-05-06 20:32:45.843,11411,88.88888888888889,8,99,False,12,car,70.119,0 days 00:47:44.857000,1.7343673882231485,7901.234567901234,5493.225502480366
2023-05-06 20:32:46.124,11451,89.44444444444444,8,99,False,12,car,70.4,0 days 00:47:45.138000,1.7343673882231343,8000.308641975308,5474.434252480377
2023-05-06 20:32:46.524,11522,90.0,8,99,False,12,car,70.8,0 days 00:47:45.538000,1.5817901234567842,8100.0,5597.184876543215
2023-05-06 20:32:46.844,11602,90.55555555555556,8,99,False,12,car,71.12,0 days 00:47:45.858000,1.7361111111111143,8200.308641975309,5478.217058623037
2023-05-06 20:32:47.164,11632,91.11111111111111,8,99,False,12,car,71.44,0 days 00:47:46.178000,1.5817901234567984,8301.234567901236,5578.19065793435
2023-05-06 20:32:47.564,11681,91.66666666666667,8,99,False,12,car,71.84,0 days 00:47:46.578000,1.0640025990903155,8402.77777777778,5982.172453186842
2023-05-06 20:32:47.924,11730,91.94444444444444,8,99,False,12,car,72.2,0 days 00:47:46.938000,0.2755731922398468,8453.78086419753,6624.798021334537
2023-05-06 20:32:48.124,11774,91.94444444444444,8,99,False,12,car,72.4,0 days 00:47:47.138000,1.3888888888890563,8453.78086419753,5754.261060758509
2023-05-06 20:32:48.324,11804,92.5,8,99,False,12,car,72.6,0 days 00:47:47.338000,1.3888888888889994,8556.25,5730.391291291203
2023-05-06 20:32:48.804,11858,92.5,8,99,False,12,car,73.08,0 days 00:47:47.818000,0.4960317460317185,8556.25,6480.471021021043
2023-05-06 20:32:49.084,11837,92.77777777777777,8,99,False,12,car,73.36,0 days 00:47:48.098000,0.4133597883597986,8607.716049382714,6514.276508094914
2023-05-06 20:32:49.284,11868,92.77777777777777,8,99,False,12,car,73.56,0 days 00:47:48.298000,0.3338675213675515,8607.716049382714,6596.199519550619
2023-05-06 20:32:49.604,11873,93.05555555555556,8,99,False,12,car,73.88,0 days 00:47:48.618000,0.37113645398531503,8659.336419753086,6548.589184392568
2023-05-06 20:32:49.843,11876,93.05555555555556,8,99,False,12,car,74.119,0 days 00:47:48.857000,1.4210854715202004e-14,8659.336419753086,6849.084179104465
2023-06-03 14:24:56.829,10843,84.44444444444444,8,99,False,12,car,0.44,0 days 00:39:56.820000,3.1379976232917386,7130.864197530864,4364.923755355414
2023-06-03 14:24:57.069,10929,85.27777777777777,8,99,False,12,car,0.68,0 days 00:39:57.060000,2.7281746031746223,7272.299382716048,4681.613581252247
2023-06-03 14:24:57.389,11040,85.83333333333333,8,99,False,12,car,1.0,0 days 00:39:57.380000,2.728174603174608,7367.36111111111,4706.499056094926
2023-06-03 14:24:57.629,11115,86.66666666666667,8,99,False,12,car,1.24,0 days 00:39:57.620000,2.7854090354090317,7511.111111111112,4640.495726495729
2023-06-03 14:24:57.909,11176,87.22222222222221,8,99,False,12,car,1.52,0 days 00:39:57.900000,1.9841269841269593,7607.716049382715,5279.221089879709
2023-06-03 14:24:58.189,11216,87.77777777777777,8,99,False,12,car,1.8,0 days 00:39:58.180000,1.9490540323873944,7704.938271604937,5288.388719118022
2023-06-03 14:24:58.629,11355,88.61111111111111,8,99,False,12,car,2.24,0 days 00:39:58.620000,1.4173598732422477,7851.929012345679,5736.09740235347
2023-06-03 14:24:58.869,11404,88.88888888888889,8,99,False,12,car,2.48,0 days 00:39:58.860000,1.9243143118229256,7901.234567901234,5336.091978982545
2023-06-03 14:24:59.230,11486,90.0,8,99,False,12,car,2.841,0 days 00:39:59.221000,2.00510070356718,8100.0,5234.9531928876795
2023-06-03 14:24:59.710,11551,90.27777777777777,8,99,False,12,car,3.321,0 days 00:39:59.701000,1.0206228956228927,8150.077160493826,6045.0237997928025
2023-06-03 14:25:00.110,11597,90.83333333333333,8,99,False,12,car,3.721,0 days 00:40:00.101000,1.3888888888888573,8250.694444444443,5733.749949031627
2023-06-03 14:25:00.310,11658,91.11111111111111,8,99,False,12,car,3.921,0 days 00:40:00.301000,1.6369047619047592,8301.234567901236,5549.138008130083
2023-06-03 14:25:00.590,11680,91.66666666666667,8,99,False,12,car,4.201,0 days 00:40:00.581000,0.7215007215006608,8402.77777777778,6257.301010101058
2023-06-03 14:25:00.750,11693,91.66666666666667,8,99,False,12,car,4.361,0 days 00:40:00.741000,0.19841269841275277,8402.77777777778,6685.997777777732
2023-06-03 14:25:01.150,11761,91.94444444444444,8,99,False,12,car,4.761,0 days 00:40:01.141000,0.34722222222222854,8453.78086419753,6585.21481201745
2023-06-03 14:25:01.550,11766,91.94444444444444,8,99,False,12,car,5.161,0 days 00:40:01.541000,1.240079365079339,8453.78086419753,5869.383241020498
2023-06-03 14:25:01.710,11761,92.22222222222221,8,99,False,12,car,5.321,0 days 00:40:01.701000,0.9623568554626729,8504.938271604937,6069.354538581464
2023-06-03 14:25:02.069,11799,92.22222222222221,8,99,False,12,car,5.68,0 days 00:40:02.060000,0.6172839506172636,8504.938271604937,6369.251479994067
2023-06-03 14:25:02.269,11797,92.5,8,99,False,12,car,5.88,0 days 00:40:02.260000,0.8101851851851904,8556.25,6192.186511511507
2023-06-03 14:25:03.109,11828,92.5,8,99,False,12,car,6.72,0 days 00:40:03.100000,0.405092592592581,8556.25,6536.271634134143
2023-06-03 14:25:45.750,10676,81.94444444444444,8,99,False,12,car,49.361,0 days 00:40:45.741000,3.7808641975309314,6714.891975308642,3948.279575224889
2023-06-03 14:25:46.110,10650,83.05555555555556,8,99,False,12,car,49.721,0 days 00:40:46.101000,2.2823261858349326,6898.225308641976,5044.26588194134
