Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Acceleration,F_dissipated (N),v^2 (m^2/s^4)
2023-04-28 14:06:48.161,11007,88.05555555555556,8,100,False,8,car,94.8,0 days 01:21:14.739000,0.6172839506172352,6211.4536121821475,7753.780864197531
2023-04-28 14:06:48.361,11048,88.33333333333333,8,100,False,8,car,95.0,0 days 01:21:14.939000,0.8928571428571388,5993.431132075476,7802.777777777777
2023-04-28 13:02:46.869,11102,88.88888888888889,8,100,False,8,car,0.4,0 days 00:17:13.447000,0.10656436487639809,6617.0481862745,7901.234567901234
2023-07-28 15:50:25.878,11000,88.61111111111111,8,100,False,9,car,26.28,0 days 01:05:25.858000,1.1574074074073337,5730.356002554337,7851.929012345679
2023-07-28 15:50:26.038,11026,88.88888888888889,8,100,False,9,car,26.44,0 days 01:05:26.018000,1.439339981006654,5498.278815289644,7901.234567901234
2023-07-28 15:50:26.398,11019,89.16666666666667,8,100,False,9,car,26.8,0 days 01:05:26.378000,0.3858024691358253,6321.425274027903,7950.694444444445
2023-07-28 15:50:26.918,11053,89.16666666666667,8,100,False,9,car,27.32,0 days 01:05:26.898000,2.842170943040401e-14,6652.459813084089,7950.694444444445
2023-07-28 15:50:27.198,11055,89.16666666666667,8,100,False,9,car,27.6,0 days 01:05:27.178000,0.2455106621773382,6456.027468349112,7950.694444444445
2023-07-28 15:50:27.638,11101,89.44444444444444,8,100,False,9,car,28.04,0 days 01:05:27.618000,0.24551066217730977,6462.963916947265,8000.308641975308
2023-07-28 15:50:27.918,11091,89.44444444444444,8,100,False,9,car,28.32,0 days 01:05:27.898000,0.33757716049382225,6382.850385802473,8000.308641975308
2023-07-28 15:50:28.278,11126,89.72222222222221,8,100,False,9,car,28.68,0 days 01:05:28.258000,0.2374169040834886,6463.8118999527305,8050.077160493825
2023-07-28 15:50:28.757,11127,89.72222222222221,8,100,False,9,car,29.159,0 days 01:05:28.737000,0.8536715906657832,5968.325019668844,8050.077160493825
2023-07-28 15:50:28.957,11157,90.0,8,100,False,9,car,29.359,0 days 01:05:28.937000,1.1885683760684174,5696.080235042702,8100.0
2023-07-28 15:50:29.277,11052,90.27777777777777,8,100,False,9,car,29.679,0 days 01:05:29.257000,0.002704222914502452,6567.812023630749,8150.077160493826
2023-07-28 15:51:33.238,11008,88.88888888888889,8,100,False,9,car,93.64,0 days 01:06:33.218000,2.40384615384626,4710.98384615376,7901.234567901234
2023-07-28 15:51:34.158,11038,88.88888888888889,8,100,False,9,car,94.56,0 days 01:06:34.138000,2.842170943040401e-14,6664.192499999977,7901.234567901234
2023-07-28 15:51:34.558,11043,88.88888888888889,8,100,False,9,car,94.96,0 days 01:06:34.538000,0.6944444444444287,6108.183472222236,7901.234567901234
2023-07-28 15:51:34.758,11079,89.16666666666667,8,100,False,9,car,95.16,0 days 01:06:34.738000,0.8101851851851904,6015.909337140874,7950.694444444445
2023-07-28 15:51:35.038,11075,89.16666666666667,8,100,False,9,car,95.44,0 days 01:06:35.018000,0.4031586907479152,6341.158188527366,7950.694444444445
2023-07-28 15:51:35.359,11111,89.44444444444444,8,100,False,9,car,95.761,0 days 01:06:35.339000,0.2878507551404823,6434.880142111912,8000.308641975308
2023-07-28 15:51:35.519,11110,89.44444444444444,8,100,False,9,car,95.921,0 days 01:06:35.499000,0.6221139743907145,6165.198250615475,8000.308641975308
2023-07-28 15:51:35.718,11115,89.72222222222221,8,100,False,9,car,96.12,0 days 01:06:35.698000,0.8159563766408269,5991.508057980605,8050.077160493825
2023-07-28 15:51:37.918,11052,88.61111111111111,8,100,False,9,car,98.32,0 days 01:06:37.898000,0.9645061728393216,5917.134913309486,7851.929012345679
2023-07-28 15:51:38.478,11026,88.61111111111111,8,100,False,9,car,98.88,0 days 01:06:38.458000,0.5787037037037237,6211.959192499693,7851.929012345679
2023-09-02 14:18:07.133,11019,88.33333333333333,8,100,False,8,car,26.2,0 days 00:33:07.022000,0.7716049382716079,6073.420288842299,7802.777777777777
2023-09-02 14:18:07.493,11062,88.33333333333333,8,100,False,8,car,26.56,0 days 00:33:07.382000,1.7857142857142776,5283.186792452838,7802.777777777777
2023-09-02 14:18:07.693,11081,88.88888888888889,8,100,False,8,car,26.76,0 days 00:33:07.582000,1.515151515151473,5470.456780303065,7901.234567901234
2023-09-02 14:18:07.933,11122,88.88888888888889,8,100,False,8,car,27.0,0 days 00:33:07.822000,0.2604166666666856,6505.27208333332,7901.234567901234
2023-09-02 14:18:49.774,11019,88.05555555555556,8,100,False,8,car,68.841,0 days 00:33:49.663000,1.4054232804233067,5584.31501635703,7753.780864197531
2023-09-02 14:18:50.094,11062,88.61111111111111,8,100,False,8,car,69.161,0 days 00:33:49.983000,1.302083333333286,5651.441725444134,7851.929012345679
2023-09-02 14:18:50.414,11098,88.88888888888889,8,100,False,8,car,69.481,0 days 00:33:50.303000,0.9341931216931414,5948.392037037021,7901.234567901234
2023-09-02 14:18:50.694,11137,89.16666666666667,8,100,False,8,car,69.761,0 days 00:33:50.583000,0.45787545787550243,6334.427078840127,7950.694444444445
2023-09-02 14:18:50.934,11158,89.16666666666667,8,100,False,8,car,70.001,0 days 00:33:50.823000,0.4578754578754456,6347.06633117662,7950.694444444445
2023-09-02 14:18:51.214,11171,89.44444444444444,8,100,False,8,car,70.281,0 days 00:33:51.103000,1.2235449735450175,5717.646296296261,8000.308641975308
